,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
5410,"frozenset({'rusty_sputum', 'breathlessness'})",frozenset({'swollen_lymph_nodes'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
5858,"frozenset({'weight_loss', 'chest_pain'})",frozenset({'swollen_lymph_nodes'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
6059,"frozenset({'jaundice', 'chills'})",frozenset({'swollen_lymph_nodes'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
6201,"frozenset({'rusty_sputum', 'chills'})",frozenset({'swollen_lymph_nodes'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
6229,"frozenset({'cold_extremities', 'depression'})",frozenset({'edema'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
6288,"frozenset({'cold_extremities', 'enlarged_thyroid'})",frozenset({'edema'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
6293,"frozenset({'fatigue', 'cold_extremities'})",frozenset({'edema'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
6296,"frozenset({'irritability', 'cold_extremities'})",frozenset({'edema'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
6304,"frozenset({'nail_abnormalities', 'cold_extremities'})",frozenset({'edema'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
6341,frozenset({'cold_extremities'}),"frozenset({'fatigue', 'irritability'})",0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
6645,"frozenset({'jaundice', 'cough'})",frozenset({'swollen_lymph_nodes'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
6658,"frozenset({'loss_of_appetite', 'cough'})",frozenset({'swollen_lymph_nodes'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
6766,"frozenset({'rusty_sputum', 'cough'})",frozenset({'swollen_lymph_nodes'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
6817,"frozenset({'dizziness', 'depression'})",frozenset({'edema'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
6847,"frozenset({'mood_swings', 'depression'})",frozenset({'edema'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
6854,"frozenset({'depression', 'weight_gain'})",frozenset({'edema'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
6912,"frozenset({'indigestion', 'depression'})",frozenset({'visual_disturbances'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
7087,"frozenset({'dizziness', 'enlarged_thyroid'})",frozenset({'edema'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
7091,"frozenset({'fatigue', 'dizziness'})",frozenset({'edema'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
7093,"frozenset({'irritability', 'dizziness'})",frozenset({'edema'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
7099,"frozenset({'nail_abnormalities', 'dizziness'})",frozenset({'edema'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
7344,"frozenset({'mood_swings', 'enlarged_thyroid'})",frozenset({'edema'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
7353,"frozenset({'enlarged_thyroid', 'weight_gain'})",frozenset({'edema'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
7365,"frozenset({'fatigue', 'weight_gain'})",frozenset({'edema'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
7382,"frozenset({'irritability', 'weight_gain'})",frozenset({'edema'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
7387,"frozenset({'mood_swings', 'nail_abnormalities'})",frozenset({'edema'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
7395,"frozenset({'nail_abnormalities', 'weight_gain'})",frozenset({'edema'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
7499,"frozenset({'excessive_hunger', 'indigestion'})",frozenset({'visual_disturbances'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
7938,frozenset({'weight_gain'}),"frozenset({'fatigue', 'irritability'})",0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
8459,"frozenset({'indigestion', 'headache'})",frozenset({'visual_disturbances'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
8697,"frozenset({'indigestion', 'irritability'})",frozenset({'visual_disturbances'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
8705,"frozenset({'stiffness', 'indigestion'})",frozenset({'visual_disturbances'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
8929,"frozenset({'sweating', 'jaundice'})",frozenset({'swollen_lymph_nodes'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
9049,"frozenset({'sweating', 'loss_of_appetite'})",frozenset({'swollen_lymph_nodes'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
9055,"frozenset({'weight_loss', 'loss_of_appetite'})",frozenset({'swollen_lymph_nodes'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
9444,"frozenset({'phlegm', 'vomiting'})",frozenset({'swollen_lymph_nodes'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
9445,"frozenset({'weight_loss', 'phlegm'})",frozenset({'swollen_lymph_nodes'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
9471,"frozenset({'sweating', 'rusty_sputum'})",frozenset({'swollen_lymph_nodes'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
9482,"frozenset({'rusty_sputum', 'vomiting'})",frozenset({'swollen_lymph_nodes'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
9485,"frozenset({'rusty_sputum', 'weight_loss'})",frozenset({'swollen_lymph_nodes'}),0.023170731707317073,0.07073170731707316,0.023170731707317073,1.0,14.13793103448276,1.0,0.021531826293872694,inf,0.9513108614232209,0.3275862068965517,1.0,0.6637931034482759
5427,"frozenset({'weight_loss', 'breathlessness'})",frozenset({'swollen_lymph_nodes'}),0.02195121951219512,0.07073170731707316,0.02195121951219512,1.0,14.13793103448276,1.0,0.02039857227840571,inf,0.9501246882793016,0.31034482758620685,1.0,0.6551724137931034
6222,"frozenset({'weight_loss', 'chills'})",frozenset({'swollen_lymph_nodes'}),0.02195121951219512,0.07073170731707316,0.02195121951219512,1.0,14.13793103448276,1.0,0.02039857227840571,inf,0.9501246882793016,0.31034482758620685,1.0,0.6551724137931034
6258,"frozenset({'cold_extremities', 'dizziness'})",frozenset({'edema'}),0.02195121951219512,0.07073170731707316,0.02195121951219512,1.0,14.13793103448276,1.0,0.02039857227840571,inf,0.9501246882793016,0.31034482758620685,1.0,0.6551724137931034
6300,"frozenset({'mood_swings', 'cold_extremities'})",frozenset({'edema'}),0.02195121951219512,0.07073170731707316,0.02195121951219512,1.0,14.13793103448276,1.0,0.02039857227840571,inf,0.9501246882793016,0.31034482758620685,1.0,0.6551724137931034
6309,"frozenset({'cold_extremities', 'weight_gain'})",frozenset({'edema'}),0.02195121951219512,0.07073170731707316,0.02195121951219512,1.0,14.13793103448276,1.0,0.02039857227840571,inf,0.9501246882793016,0.31034482758620685,1.0,0.6551724137931034
6786,"frozenset({'weight_loss', 'cough'})",frozenset({'swollen_lymph_nodes'}),0.02195121951219512,0.07073170731707316,0.02195121951219512,1.0,14.13793103448276,1.0,0.02039857227840571,inf,0.9501246882793016,0.31034482758620685,1.0,0.6551724137931034
6886,"frozenset({'excessive_hunger', 'depression'})",frozenset({'visual_disturbances'}),0.02195121951219512,0.07073170731707316,0.02195121951219512,1.0,14.13793103448276,1.0,0.02039857227840571,inf,0.9501246882793016,0.31034482758620685,1.0,0.6551724137931034
6905,"frozenset({'depression', 'headache'})",frozenset({'visual_disturbances'}),0.02195121951219512,0.07073170731707316,0.02195121951219512,1.0,14.13793103448276,1.0,0.02039857227840571,inf,0.9501246882793016,0.31034482758620685,1.0,0.6551724137931034
6935,"frozenset({'stiffness', 'depression'})",frozenset({'visual_disturbances'}),0.02195121951219512,0.07073170731707316,0.02195121951219512,1.0,14.13793103448276,1.0,0.02039857227840571,inf,0.9501246882793016,0.31034482758620685,1.0,0.6551724137931034
7096,"frozenset({'mood_swings', 'dizziness'})",frozenset({'edema'}),0.02195121951219512,0.07073170731707316,0.02195121951219512,1.0,14.13793103448276,1.0,0.02039857227840571,inf,0.9501246882793016,0.31034482758620685,1.0,0.6551724137931034
7103,"frozenset({'dizziness', 'weight_gain'})",frozenset({'edema'}),0.02195121951219512,0.07073170731707316,0.02195121951219512,1.0,14.13793103448276,1.0,0.02039857227840571,inf,0.9501246882793016,0.31034482758620685,1.0,0.6551724137931034
7391,"frozenset({'mood_swings', 'weight_gain'})",frozenset({'edema'}),0.02195121951219512,0.07073170731707316,0.02195121951219512,1.0,14.13793103448276,1.0,0.02039857227840571,inf,0.9501246882793016,0.31034482758620685,1.0,0.6551724137931034
7615,"frozenset({'excessive_hunger', 'stiffness'})",frozenset({'visual_disturbances'}),0.02195121951219512,0.07073170731707316,0.02195121951219512,1.0,14.13793103448276,1.0,0.02039857227840571,inf,0.9501246882793016,0.31034482758620685,1.0,0.6551724137931034
8633,"frozenset({'stiffness', 'headache'})",frozenset({'visual_disturbances'}),0.02195121951219512,0.07073170731707316,0.02195121951219512,1.0,14.13793103448276,1.0,0.02039857227840571,inf,0.9501246882793016,0.31034482758620685,1.0,0.6551724137931034
8817,"frozenset({'stiffness', 'irritability'})",frozenset({'visual_disturbances'}),0.02195121951219512,0.07073170731707316,0.02195121951219512,1.0,14.13793103448276,1.0,0.02039857227840571,inf,0.9501246882793016,0.31034482758620685,1.0,0.6551724137931034
4144,frozenset({'acute_liver_failure'}),"frozenset({'abdominal_pain', 'joint_pain'})",0.023170731707317073,0.06707317073170732,0.02195121951219512,0.9473684210526315,14.124401913875596,1.0,0.020397085068411657,17.72560975609754,0.9512415036759605,0.3214285714285714,0.9435844513243895,0.6373205741626794
3464,frozenset({'Pneumonia'}),"frozenset({'breathlessness', 'cough'})",0.024390243902439025,0.06463414634146342,0.02195121951219512,0.8999999999999999,13.92452830188679,1.0,0.02037477691850089,9.353658536585357,0.9513888888888888,0.3272727272727272,0.893089960886571,0.6198113207547169
3600,frozenset({'Tuberculosis'}),"frozenset({'breathlessness', 'cough'})",0.024390243902439025,0.06463414634146342,0.02195121951219512,0.8999999999999999,13.92452830188679,1.0,0.02037477691850089,9.353658536585357,0.9513888888888888,0.3272727272727272,0.893089960886571,0.6198113207547169
3998,frozenset({'Typhoid'}),"frozenset({'nausea', 'diarrhoea'})",0.024390243902439025,0.06463414634146342,0.02195121951219512,0.8999999999999999,13.92452830188679,1.0,0.02037477691850089,9.353658536585357,0.9513888888888888,0.3272727272727272,0.893089960886571,0.6198113207547169
5317,frozenset({'rusty_sputum'}),"frozenset({'breathlessness', 'cough'})",0.024390243902439025,0.06463414634146342,0.02195121951219512,0.8999999999999999,13.92452830188679,1.0,0.02037477691850089,9.353658536585357,0.9513888888888888,0.3272727272727272,0.893089960886571,0.6198113207547169
6995,frozenset({'hepatitis A'}),"frozenset({'nausea', 'diarrhoea'})",0.024390243902439025,0.06463414634146342,0.02195121951219512,0.8999999999999999,13.92452830188679,1.0,0.02037477691850089,9.353658536585357,0.9513888888888888,0.3272727272727272,0.893089960886571,0.6198113207547169
36,frozenset({'Cervical spondylosis'}),frozenset({'dizziness'}),0.024390243902439025,0.06829268292682927,0.023170731707317073,0.95,13.910714285714285,1.0,0.021505056513979773,18.634146341463396,0.9513157894736841,0.3333333333333333,0.9463350785340313,0.6446428571428571
195,frozenset({'Hypothyroidism'}),frozenset({'dizziness'}),0.024390243902439025,0.06829268292682927,0.023170731707317073,0.95,13.910714285714285,1.0,0.021505056513979773,18.634146341463396,0.9513157894736841,0.3333333333333333,0.9463350785340313,0.6446428571428571
443,frozenset({'enlarged_thyroid'}),frozenset({'dizziness'}),0.024390243902439025,0.06829268292682927,0.023170731707317073,0.95,13.910714285714285,1.0,0.021505056513979773,18.634146341463396,0.9513157894736841,0.3333333333333333,0.9463350785340313,0.6446428571428571
912,frozenset({'Chicken pox'}),"frozenset({'fatigue', 'itching'})",0.024390243902439025,0.06829268292682927,0.023170731707317073,0.95,13.910714285714285,1.0,0.021505056513979773,18.634146341463396,0.9513157894736841,0.3333333333333333,0.9463350785340313,0.6446428571428571
1090,frozenset({'Common Cold'}),"frozenset({'muscle_pain', 'chills'})",0.024390243902439025,0.06829268292682927,0.023170731707317073,0.95,13.910714285714285,1.0,0.021505056513979773,18.634146341463396,0.9513157894736841,0.3333333333333333,0.9463350785340313,0.6446428571428571
1510,frozenset({'Dengue'}),"frozenset({'nausea', 'chills'})",0.024390243902439025,0.06829268292682927,0.023170731707317073,0.95,13.910714285714285,1.0,0.021505056513979773,18.634146341463396,0.9513157894736841,0.3333333333333333,0.9463350785340313,0.6446428571428571
1574,frozenset({'Dengue'}),"frozenset({'fever', 'skin_rash'})",0.024390243902439025,0.06829268292682927,0.023170731707317073,0.95,13.910714285714285,1.0,0.021505056513979773,18.634146341463396,0.9513157894736841,0.3333333333333333,0.9463350785340313,0.6446428571428571
